case_id,expected_family,top1_family,top3_families,top3_scores,top5_families,hit_at_1,hit_at_3,hit_at_5,no_confident_hit,source_extract_id,source_kind,error
cov_brook_rearrangement_417,Brook Rearrangement,Brook Rearrangement,Brook Rearrangement | Alder (Ene) Reaction (Hydro-Allyl Addition) | Alkene (Olefin) Metathesis,1.753 | 0.319 | 0.266,Brook Rearrangement | Alder (Ene) Reaction (Hydro-Allyl Addition) | Alkene (Olefin) Metathesis | Castro-Stephens Coupling | Acetoacetic Ester Synthesis,True,True,True,False,417,application_example,
cov_brown_hydroboration_reaction_1444,Brown Hydroboration Reaction,Brown Hydroboration Reaction,Brown Hydroboration Reaction | Wacker Oxidation | Tsuji-Wilkinson Decarbonylation Reaction,2.157 | 1.303 | 1.239,Brown Hydroboration Reaction | Wacker Oxidation | Tsuji-Wilkinson Decarbonylation Reaction | Corey-Kim Oxidation | Keck Asymmetric Allylation,True,True,True,False,1444,application_example,
cov_brown_hydroboration_reaction_1445,Brown Hydroboration Reaction,Brown Hydroboration Reaction,Brown Hydroboration Reaction | Heck Reaction | Aza-Wittig Reaction,2.478 | 2.045 | 1.988,Brown Hydroboration Reaction | Heck Reaction | Aza-Wittig Reaction | Wittig Reaction | Wolff-Kishner Reduction,True,True,True,False,1445,application_example,
cov_buchner_method_of_ring_expansion_(buchner_reaction)_816,Buchner Method of Ring Expansion (Buchner Reaction),Buchner Method of Ring Expansion (Buchner Reaction),Buchner Method of Ring Expansion (Buchner Reaction) | Charette Asymmetric Cyclopropanation | Krapcho Dealkoxycarbonylation (Krapcho Reaction),9.961 | 2.182 | 1.378,Buchner Method of Ring Expansion (Buchner Reaction) | Charette Asymmetric Cyclopropanation | Krapcho Dealkoxycarbonylation (Krapcho Reaction) | Nagata Hydrocyanation | Sharpless Asymmetric Dihydroxylation,True,True,True,False,816,application_example,
cov_buchner_method_of_ring_expansion_(buchner_reaction)_817,Buchner Method of Ring Expansion (Buchner Reaction),Buchner Method of Ring Expansion (Buchner Reaction),Buchner Method of Ring Expansion (Buchner Reaction) | Charette Asymmetric Cyclopropanation | Friedel-Crafts Acylation,7.186 | 2.661 | 1.741,Buchner Method of Ring Expansion (Buchner Reaction) | Charette Asymmetric Cyclopropanation | Friedel-Crafts Acylation | Krapcho Dealkoxycarbonylation (Krapcho Reaction) | Gattermann and Gattermann-Koch Formylation,True,True,True,False,817,application_example,
cov_buchwald-hartwig_cross-coupling_370,Buchwald-Hartwig Cross-Coupling,Buchwald-Hartwig Cross-Coupling,Buchwald-Hartwig Cross-Coupling | Smiles Rearrangement | Bartoli Indole Synthesis,0.708 | 0.455 | 0.293,Buchwald-Hartwig Cross-Coupling | Smiles Rearrangement | Bartoli Indole Synthesis | Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation | Perkin Reaction,True,True,True,False,370,application_example,
cov_buchwald-hartwig_cross-coupling_368,Buchwald-Hartwig Cross-Coupling,Simmons-Smith Reaction,Simmons-Smith Reaction | Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation | Buchwald-Hartwig Cross-Coupling,0.437 | 0.074 | 0.037,Simmons-Smith Reaction | Ullmann Biaryl Ether and Biaryl Amine Synthesis / Condensation | Buchwald-Hartwig Cross-Coupling,False,True,True,True,368,application_example,
cov_burgess_dehydration_reaction_1516,Burgess Dehydration Reaction,Burgess Dehydration Reaction,Burgess Dehydration Reaction | Wagner-Meerwein Rearrangement | Lieben Haloform Reaction,3.11 | 2.524 | 1.896,Burgess Dehydration Reaction | Wagner-Meerwein Rearrangement | Lieben Haloform Reaction | Aza-Wittig Reaction | Noyori Asymmetric Hydrogenation,True,True,True,False,1516,application_example,
cov_burgess_dehydration_reaction_1517,Burgess Dehydration Reaction,Burgess Dehydration Reaction,Burgess Dehydration Reaction | Corey-Winter Olefination | Criegee Oxidation,2.88 | 1.0 | 0.844,Burgess Dehydration Reaction | Corey-Winter Olefination | Criegee Oxidation | Wharton Olefin Synthesis (Wharton Transposition) | Bamford-Stevens-Shapiro Olefination,True,True,True,False,1517,application_example,
cov_cannizzaro_reaction_1465,Cannizzaro Reaction,Aza-Wittig Reaction,Aza-Wittig Reaction | Wittig Reaction | Horner-Wadsworth-Emmons Olefination,4.119 | 3.812 | 3.606,Aza-Wittig Reaction | Wittig Reaction | Horner-Wadsworth-Emmons Olefination | Henry Reaction | Lieben Haloform Reaction,False,False,False,False,1465,application_example,
cov_cannizzaro_reaction_1466,Cannizzaro Reaction,Cannizzaro Reaction,Cannizzaro Reaction | Sandmeyer Reaction | Gattermann and Gattermann-Koch Formylation,3.92 | 1.842 | 1.759,Cannizzaro Reaction | Sandmeyer Reaction | Gattermann and Gattermann-Koch Formylation | Baylis-Hillman Reaction | Benzoin and Retro-Benzoin Condensation,True,True,True,False,1466,application_example,
cov_carroll_rearrangement_(kimel-cope_rearrangement)_818,Carroll Rearrangement (Kimel-Cope Rearrangement),Carroll Rearrangement (Kimel-Cope Rearrangement),Carroll Rearrangement (Kimel-Cope Rearrangement) | Acetoacetic Ester Synthesis | Tsuji-Trost Reaction / Allylation,3.351 | 2.431 | 1.403,Carroll Rearrangement (Kimel-Cope Rearrangement) | Acetoacetic Ester Synthesis | Tsuji-Trost Reaction / Allylation | Robinson Annulation | Claisen Condensation / Claisen Reaction,True,True,True,False,818,application_example,
cov_carroll_rearrangement_(kimel-cope_rearrangement)_819,Carroll Rearrangement (Kimel-Cope Rearrangement),Carroll Rearrangement (Kimel-Cope Rearrangement),Carroll Rearrangement (Kimel-Cope Rearrangement) | Acetoacetic Ester Synthesis | Claisen Condensation / Claisen Reaction,3.263 | 1.642 | 1.22,Carroll Rearrangement (Kimel-Cope Rearrangement) | Acetoacetic Ester Synthesis | Claisen Condensation / Claisen Reaction | Retro-Claisen Reaction | Wittig Reaction - Schlosser Modification,True,True,True,False,819,application_example,
cov_castro-stephens_coupling_378,Castro-Stephens Coupling,Castro-Stephens Coupling,Castro-Stephens Coupling | Sonogashira Cross-Coupling | Corey-Fuchs Alkyne Synthesis,0.491 | 0.12 | 0.08,Castro-Stephens Coupling | Sonogashira Cross-Coupling | Corey-Fuchs Alkyne Synthesis | Dakin Oxidation | Snieckus Directed Ortho Metalation,True,True,True,False,378,application_example,
cov_castro-stephens_coupling_380,Castro-Stephens Coupling,Castro-Stephens Coupling,Castro-Stephens Coupling | Danishefsky's Diene Cycloaddition | Ring-Closing Alkyne Metathesis,0.717 | 0.471 | 0.375,Castro-Stephens Coupling | Danishefsky's Diene Cycloaddition | Ring-Closing Alkyne Metathesis | Stille-Kelly Coupling | Gabriel Synthesis,True,True,True,False,380,application_example,
cov_charette_asymmetric_cyclopropanation_824,Charette Asymmetric Cyclopropanation,Buchner Method of Ring Expansion (Buchner Reaction),Buchner Method of Ring Expansion (Buchner Reaction) | Charette Asymmetric Cyclopropanation | Heck Reaction,7.354 | 4.247 | 1.533,Buchner Method of Ring Expansion (Buchner Reaction) | Charette Asymmetric Cyclopropanation | Heck Reaction | Furukawa Modification | Sharpless Asymmetric Dihydroxylation,False,True,True,False,824,application_example,
cov_charette_asymmetric_cyclopropanation_825,Charette Asymmetric Cyclopropanation,Buchner Method of Ring Expansion (Buchner Reaction),Buchner Method of Ring Expansion (Buchner Reaction) | Charette Asymmetric Cyclopropanation | Furukawa Modification,6.794 | 4.398 | 1.748,Buchner Method of Ring Expansion (Buchner Reaction) | Charette Asymmetric Cyclopropanation | Furukawa Modification | Sharpless Asymmetric Aminohydroxylation | Arndt-Eistert Homologation / Synthesis,False,True,True,False,825,application_example,
cov_chichibabin_amination_reaction_(chichibabin_reaction)_384,Chichibabin Amination Reaction (Chichibabin Reaction),Chichibabin Amination Reaction (Chichibabin Reaction),Chichibabin Amination Reaction (Chichibabin Reaction) | Ciamician-Dennstedt Rearrangement | Clemmensen Reduction,1.052 | 0.753 | 0.441,Chichibabin Amination Reaction (Chichibabin Reaction) | Ciamician-Dennstedt Rearrangement | Clemmensen Reduction | Pictet-Spengler Tetrahydroisoquinoline Synthesis | Eschweiler-Clarke Methylation,True,True,True,False,384,application_example,
cov_chichibabin_amination_reaction_(chichibabin_reaction)_386,Chichibabin Amination Reaction (Chichibabin Reaction),Chichibabin Amination Reaction (Chichibabin Reaction),Chichibabin Amination Reaction (Chichibabin Reaction) | Minisci Reaction | Friedel-Crafts Alkylation,1.052 | 0.726 | 0.13,Chichibabin Amination Reaction (Chichibabin Reaction) | Minisci Reaction | Friedel-Crafts Alkylation | Paal-Knorr Pyrrole Synthesis,True,True,True,False,386,application_example,
cov_chugaev_elimination_reaction_(xanthate_ester_pyrolysis)_826,Chugaev Elimination Reaction (Xanthate Ester Pyrolysis),Cope Elimination / Cope Reaction,Cope Elimination / Cope Reaction | Ring-Closing Metathesis | Alkene (Olefin) Metathesis,1.538 | 1.323 | 1.26,Cope Elimination / Cope Reaction | Ring-Closing Metathesis | Alkene (Olefin) Metathesis | Vinylcyclopropane-Cyclopentene Rearrangement | Corey-Winter Olefination,False,False,False,False,826,application_example,
cov_chugaev_elimination_reaction_(xanthate_ester_pyrolysis)_827,Chugaev Elimination Reaction (Xanthate Ester Pyrolysis),Tebbe Olefination/Petasis-Tebbe Olefination,Tebbe Olefination/Petasis-Tebbe Olefination | Ley Oxidation | Corey-Kim Oxidation,2.063 | 1.778 | 1.778,Tebbe Olefination/Petasis-Tebbe Olefination | Ley Oxidation | Corey-Kim Oxidation | Kornblum Oxidation | Cope Elimination / Cope Reaction,False,False,False,False,827,application_example,
cov_ciamician-dennstedt_rearrangement_242,Ciamician-Dennstedt Rearrangement,Ciamician-Dennstedt Rearrangement,Ciamician-Dennstedt Rearrangement | Clemmensen Reduction | Reimer-Tiemann Reaction,8.967 | 1.342 | 1.147,Ciamician-Dennstedt Rearrangement | Clemmensen Reduction | Reimer-Tiemann Reaction | Vilsmeier-Haack Formylation | Pictet-Spengler Tetrahydroisoquinoline Synthesis,True,True,True,False,242,application_example,
cov_ciamician-dennstedt_rearrangement_244,Ciamician-Dennstedt Rearrangement,Ciamician-Dennstedt Rearrangement,Ciamician-Dennstedt Rearrangement | Benzoin and Retro-Benzoin Condensation | Larock Indole Synthesis,5.08 | 0.836 | 0.786,Ciamician-Dennstedt Rearrangement | Benzoin and Retro-Benzoin Condensation | Larock Indole Synthesis | Sandmeyer Reaction | Madelung Indole Synthesis,True,True,True,False,244,application_example,
cov_claisen_condensation_/_claisen_reaction_408,Claisen Condensation / Claisen Reaction,Claisen Condensation / Claisen Reaction,Claisen Condensation / Claisen Reaction | Horner-Wadsworth-Emmons Olefination | Nenitzescu Indole Synthesis,11.845 | 2.165 | 1.194,Claisen Condensation / Claisen Reaction | Horner-Wadsworth-Emmons Olefination | Nenitzescu Indole Synthesis | Malonic Ester Synthesis | Cornforth Rearrangement,True,True,True,False,408,application_example,
cov_claisen_condensation_/_claisen_reaction_823,Claisen Condensation / Claisen Reaction,Claisen Condensation / Claisen Reaction,Claisen Condensation / Claisen Reaction | Mannich Reaction | Lieben Haloform Reaction,4.911 | 4.564 | 4.524,Claisen Condensation / Claisen Reaction | Mannich Reaction | Lieben Haloform Reaction | Clemmensen Reduction | Wolff-Kishner Reduction,True,True,True,False,823,application_example,
cov_claisen_rearrangement_1456,Claisen Rearrangement,Claisen Rearrangement,Claisen Rearrangement | Keck Asymmetric Allylation | Aza-Cope Rearrangement,2.985 | 1.416 | 1.384,Claisen Rearrangement | Keck Asymmetric Allylation | Aza-Cope Rearrangement | Meisenheimer Rearrangement | Mislow-Evans Rearrangement,True,True,True,False,1456,application_example,
cov_claisen_rearrangement_1457,Claisen Rearrangement,Claisen Rearrangement,Claisen Rearrangement | Wharton Fragmentation | Johnson-Claisen Rearrangement,1.719 | 1.159 | 0.962,Claisen Rearrangement | Wharton Fragmentation | Johnson-Claisen Rearrangement | Carroll Rearrangement (Kimel-Cope Rearrangement) | Eschenmoser-Claisen Rearrangement,True,True,True,False,1457,application_example,
cov_claisen-ireland_rearrangement_1483,Claisen-Ireland Rearrangement,Claisen-Ireland Rearrangement,Claisen-Ireland Rearrangement | Tsuji-Trost Reaction / Allylation | Carroll Rearrangement (Kimel-Cope Rearrangement),3.07 | 2.461 | 1.905,"Claisen-Ireland Rearrangement | Tsuji-Trost Reaction / Allylation | Carroll Rearrangement (Kimel-Cope Rearrangement) | Wittig-[1,2]- and [2,3]-Rearrangement | Malonic Ester Synthesis",True,True,True,False,1483,application_example,
cov_claisen-ireland_rearrangement_1484,Claisen-Ireland Rearrangement,Claisen-Ireland Rearrangement,Claisen-Ireland Rearrangement | Carroll Rearrangement (Kimel-Cope Rearrangement) | Tsuji-Trost Reaction / Allylation,3.125 | 1.783 | 1.735,Claisen-Ireland Rearrangement | Carroll Rearrangement (Kimel-Cope Rearrangement) | Tsuji-Trost Reaction / Allylation | Johnson-Claisen Rearrangement | Hell-Volhard-Zelinsky Reaction,True,True,True,False,1484,application_example,
cov_clemmensen_reduction_1504,Clemmensen Reduction,Clemmensen Reduction,Clemmensen Reduction | Wolff-Kishner Reduction | Julia-Lythgoe Olefination,3.418 | 2.597 | 2.281,Clemmensen Reduction | Wolff-Kishner Reduction | Julia-Lythgoe Olefination | Corey-Bakshi-Shibata Reduction (CBS Reduction) | Eschweiler-Clarke Methylation,True,True,True,False,1504,application_example,
cov_clemmensen_reduction_1505,Clemmensen Reduction,Clemmensen Reduction,Clemmensen Reduction | Wolff-Kishner Reduction | Hofmann Rearrangement,3.383 | 2.542 | 2.165,Clemmensen Reduction | Wolff-Kishner Reduction | Hofmann Rearrangement | Lossen Rearrangement | Lieben Haloform Reaction,True,True,True,False,1505,application_example,
cov_combes_quinoline_synthesis_828,Combes Quinoline Synthesis,Combes Quinoline Synthesis,Combes Quinoline Synthesis | Benzoin and Retro-Benzoin Condensation | von Pechmann Reaction,6.998 | 2.849 | 2.5,Combes Quinoline Synthesis | Benzoin and Retro-Benzoin Condensation | von Pechmann Reaction | Feist-Bénary Furan Synthesis | Knorr Pyrrole Synthesis,True,True,True,False,828,application_example,
cov_combes_quinoline_synthesis_829,Combes Quinoline Synthesis,Combes Quinoline Synthesis,Combes Quinoline Synthesis | Feist-Bénary Furan Synthesis | Knorr Pyrrole Synthesis,5.206 | 2.273 | 2.165,Combes Quinoline Synthesis | Feist-Bénary Furan Synthesis | Knorr Pyrrole Synthesis | Acetoacetic Ester Synthesis | Regitz Diazo Transfer,True,True,True,False,829,application_example,
cov_cope_elimination_/_cope_reaction_835,Cope Elimination / Cope Reaction,Cope Elimination / Cope Reaction,Cope Elimination / Cope Reaction | Ley Oxidation | Corey-Kim Oxidation,2.337 | 1.859 | 1.859,Cope Elimination / Cope Reaction | Ley Oxidation | Corey-Kim Oxidation | Kornblum Oxidation | Tebbe Olefination/Petasis-Tebbe Olefination,True,True,True,False,835,application_example,
cov_cope_elimination_/_cope_reaction_836,Cope Elimination / Cope Reaction,Cope Elimination / Cope Reaction,Cope Elimination / Cope Reaction | Hofmann Elimination | Ring-Closing Metathesis,3.918 | 1.748 | 1.701,Cope Elimination / Cope Reaction | Hofmann Elimination | Ring-Closing Metathesis | Alkene (Olefin) Metathesis | Vinylcyclopropane-Cyclopentene Rearrangement,True,True,True,False,836,application_example,
cov_cope_rearrangement_845,Cope Rearrangement,Cope Rearrangement,Cope Rearrangement | Sakurai Allylation | Carroll Rearrangement (Kimel-Cope Rearrangement),2.816 | 1.407 | 1.115,"Cope Rearrangement | Sakurai Allylation | Carroll Rearrangement (Kimel-Cope Rearrangement) | Aza-Cope Rearrangement | Wittig-[1,2]- and [2,3]-Rearrangement",True,True,True,False,845,application_example,
cov_cope_rearrangement_846,Cope Rearrangement,Cope Rearrangement,Cope Rearrangement | Tsuji-Trost Reaction / Allylation | Ramberg-Bäcklund Rearrangement,2.556 | 0.643 | 0.641,Cope Rearrangement | Tsuji-Trost Reaction / Allylation | Ramberg-Bäcklund Rearrangement | Riley Selenium Dioxide Oxidation | Carroll Rearrangement (Kimel-Cope Rearrangement),True,True,True,False,846,application_example,
cov_corey-bakshi-shibata_reduction_(cbs_reduction)_837,Corey-Bakshi-Shibata Reduction (CBS Reduction),Corey-Bakshi-Shibata Reduction (CBS Reduction),Corey-Bakshi-Shibata Reduction (CBS Reduction) | Noyori Asymmetric Hydrogenation | Clemmensen Reduction,3.229 | 2.464 | 2.323,Corey-Bakshi-Shibata Reduction (CBS Reduction) | Noyori Asymmetric Hydrogenation | Clemmensen Reduction | Wolff-Kishner Reduction | Mitsunobu Reaction,True,True,True,False,837,application_example,
cov_corey-bakshi-shibata_reduction_(cbs_reduction)_838,Corey-Bakshi-Shibata Reduction (CBS Reduction),Corey-Bakshi-Shibata Reduction (CBS Reduction),Corey-Bakshi-Shibata Reduction (CBS Reduction) | Noyori Asymmetric Hydrogenation | Arndt-Eistert Homologation / Synthesis,3.155 | 2.059 | 2.056,Corey-Bakshi-Shibata Reduction (CBS Reduction) | Noyori Asymmetric Hydrogenation | Arndt-Eistert Homologation / Synthesis | Swern Oxidation | Friedel-Crafts Acylation,True,True,True,False,838,application_example,
cov_corey-chaykovsky_epoxidation_and_cyclopropanation_839,Corey-Chaykovsky Epoxidation and Cyclopropanation,Corey-Chaykovsky Epoxidation and Cyclopropanation,Corey-Chaykovsky Epoxidation and Cyclopropanation | Julia-Lythgoe Olefination | Danishefsky's Diene Cycloaddition,2.722 | 2.375 | 2.37,Corey-Chaykovsky Epoxidation and Cyclopropanation | Julia-Lythgoe Olefination | Danishefsky's Diene Cycloaddition | Wittig Reaction | Aza-Wittig Reaction,True,True,True,False,839,application_example,
cov_corey-chaykovsky_epoxidation_and_cyclopropanation_840,Corey-Chaykovsky Epoxidation and Cyclopropanation,Corey-Chaykovsky Epoxidation and Cyclopropanation,Corey-Chaykovsky Epoxidation and Cyclopropanation | Wittig Reaction | Julia-Lythgoe Olefination,2.928 | 1.791 | 1.75,Corey-Chaykovsky Epoxidation and Cyclopropanation | Wittig Reaction | Julia-Lythgoe Olefination | Corey-Fuchs Alkyne Synthesis | Aza-Wittig Reaction,True,True,True,False,840,application_example,
cov_corey-fuchs_alkyne_synthesis_841,Corey-Fuchs Alkyne Synthesis,Corey-Fuchs Alkyne Synthesis,Corey-Fuchs Alkyne Synthesis | Wittig Reaction | Julia-Lythgoe Olefination,2.566 | 1.855 | 1.808,Corey-Fuchs Alkyne Synthesis | Wittig Reaction | Julia-Lythgoe Olefination | Corey-Chaykovsky Epoxidation and Cyclopropanation | Aza-Wittig Reaction,True,True,True,False,841,application_example,
cov_corey-fuchs_alkyne_synthesis_842,Corey-Fuchs Alkyne Synthesis,Seyferth-Gilbert Homologation,Seyferth-Gilbert Homologation | Corey-Fuchs Alkyne Synthesis | Horner-Wadsworth-Emmons Olefination,4.388 | 2.49 | 1.762,Seyferth-Gilbert Homologation | Corey-Fuchs Alkyne Synthesis | Horner-Wadsworth-Emmons Olefination | Pinnick Oxidation | Takai-Utimoto Olefination (Takai Reaction),False,True,True,False,842,application_example,
